#chr	start	stop
chr6	158628337	158628804
chr6	158634966	158635659
chr6	158652793	158654139
chr6	158663569	158663898
chr6	158677206	158677488
chr6	158691995	158692515
chr6	158704540	158704955
chr6	158705311	158705556
chr6	158711259	158712112
chr6	158744218	158744805
chr6	158778940	158779111
chr6	158779714	158779890
chr6	158800214	158800418
chr6	158939317	158939826
chr6	158957185	158957454
chr6	158957986	158958465
chr6	158973753	158973952
chr6	158980838	158981766
chr6	158988694	158989145
chr6	158998155	158998862
chr6	159055774	159056159
chr6	159065323	159066047
chr6	159070478	159071126
chr6	159074532	159075176
chr6	159081385	159081774
chr6	159107880	159108441
chr6	159112561	159112751
chr6	159125206	159125881
chr6	159141565	159142081
chr6	159210311	159210913
chr6	159214328	159214823
chr6	159224811	159225167
chr6	159230046	159230264
chr6	159237143	159237469
chr6	159238870	159240711
chr6	159270962	159271804
chr6	159274113	159274846
chr6	159290356	159291531
chr6	159300226	159300739
chr6	159331396	159331899
chr6	159338601	159339037
chr6	159359852	159360061
chr6	159360430	159360851
chr6	159408784	159408958
chr6	159416312	159416678
chr6	159420430	159421493
chr6	159438800	159439505
chr6	159444979	159445256
chr6	159460049	159460850
chr6	159463310	159463844
chr6	159465776	159466615
chr6	159483329	159484094
chr6	159488516	159488848
chr6	159501392	159501554
chr6	159507245	159507592
chr6	159515650	159516024
chr6	159519595	159520073
chr6	159525110	159525366
chr6	159527759	159528924
chr6	159555862	159556077
chr6	159572311	159572545
chr6	159590354	159590942
chr6	159595434	159595608
chr6	160015818	160016400
chr6	160075537	160075728
chr6	160100665	160101435
chr6	160113518	160115602
chr6	160132650	160132925
chr6	160133207	160133372
chr6	160141739	160141948
chr6	160147557	160149195
chr6	160182554	160183931
chr6	160205192	160205371
chr6	160210418	160211790
chr6	160241076	160241495
chr6	160283096	160283524
chr6	160350622	160351182
chr6	160351939	160352691
chr6	160389686	160390682
chr6	160395172	160395333
chr6	160399630	160400495
chr6	160402706	160403350
chr6	160420472	160420712
chr6	160436968	160437700
chr6	160489536	160489720
chr6	160647196	160647481
chr6	160877050	160877476
chr6	160883035	160884064
chr6	160940834	160941844
chr6	160944339	160944519
chr6	160955210	160955457
chr6	161034961	161035345
chr6	161066460	161066985
chr6	161154246	161154470
chr6	161188366	161188650
chr6	161210378	161211288
chr6	161212805	161213113
chr6	161232712	161233038
chr6	161351849	161352015
chr6	161355408	161355842
chr6	161365825	161366003
chr6	161400925	161401102
chr6	161412427	161413780
chr6	161459576	161459845
chr6	161471500	161471673
chr6	161477472	161477671
chr6	161489527	161489708
chr6	161497281	161497808
chr6	161500754	161501259
chr6	161501466	161501693
chr6	161506196	161506552
chr6	161532029	161532736
chr6	161549537	161550208
chr6	161694392	161695789
chr6	161791939	161792184
chr6	161795128	161795344
chr6	161815004	161815385
chr6	161866849	161867016
chr6	162365116	162365397
chr6	162435385	162435621
chr6	162510954	162511119
chr6	162639420	162639637
chr6	163001707	163002101
chr6	163148288	163149244
chr6	163577955	163578194
chr6	163664381	163664553
chr6	163834453	163835887
chr6	163836303	163837008
chr6	163878874	163879072
chr6	163881133	163881795
chr6	164021309	164021499
chr6	164069064	164069294
chr6	164209330	164209732
chr6	164348594	164348865
chr6	164405491	164405924
chr6	164461167	164461345
chr6	164862695	164862937
chr6	164884533	164884815
chr6	165242458	165242673
chr6	165249019	165249183
chr6	165326252	165326517
chr6	165331941	165332414
chr6	165341001	165341209
chr6	165380074	165380320
chr6	165673718	165673941
chr6	165714957	165715138
chr6	165722672	165722848
chr6	165925310	165925632
chr6	166032524	166033185
chr6	166056273	166056478
chr6	166298494	166298710
chr6	166460195	166460395
chr6	166576136	166576473
chr6	166657862	166658085
chr6	166672416	166672604
chr6	166689268	166689561
chr6	166703060	166703424
chr6	166747288	166747560
chr6	166755028	166755534
chr6	166755911	166756374
chr6	166795379	166797387
chr6	166814378	166814694
chr6	166830607	166831293
chr6	166832896	166833082
chr6	166849153	166849319
chr6	166869852	166870128
chr6	166895058	166895476
chr6	166901380	166902175
chr6	166912905	166913641
chr6	166954528	166954901
chr6	166995349	166995626
chr6	167000263	167000510
chr6	167040372	167041681
chr6	167071899	167072101
chr6	167210142	167210359
chr6	167243773	167244300
chr6	167275872	167276550
chr6	167321054	167321270
chr6	167349980	167350209
chr6	167356064	167356918
chr6	167363090	167363274
chr6	167363987	167365100
chr6	167369642	167370761
chr6	167383093	167383332
chr6	167403304	167403519
chr6	167411386	167411548
chr6	167412216	167413274
chr6	167444849	167445025
chr6	167445482	167445649
chr6	167454715	167455270
chr6	167460749	167461512
chr6	167469931	167470159
chr6	167492308	167492543
chr6	167493341	167493675
chr6	167507520	167507772
chr6	167508478	167508736
chr6	167527533	167528337
chr6	167532950	167533731
chr6	167564455	167564966
chr6	167626083	167626415
chr6	167702251	167702694
chr6	167764334	167765771
chr6	167785087	167785574
chr6	167846458	167847121
chr6	168099909	168100419
chr6	168106988	168107300
chr6	168226818	168227486
chr6	168227687	168227866
chr6	168378254	168378506
chr6	168569272	168569597
chr6	168687409	168688107
chr6	168832808	168833050
chr6	168956955	168957131
chr6	168962338	168962559
chr6	168962913	168963164
chr6	168995695	168995860
chr6	169060271	169060657
chr6	169222373	169222547
chr6	169240201	169240422
chr6	169240677	169241252
chr6	169266298	169266475
chr6	169284504	169285101
chr6	169289997	169290252
chr6	169295145	169295578
chr6	169296676	169296858
chr6	169356902	169357203
chr6	169371598	169371755
chr6	169375578	169376004
chr6	169386617	169386813
chr6	169420920	169421115
chr6	169612825	169613741
chr6	169825435	169825936
chr6	169930449	169931072
chr6	169956890	169957565
chr6	169983959	169984559
chr6	169989504	169990345
chr6	170054731	170055200
chr6	170070996	170071273
chr6	170101648	170102959
chr6	170114440	170114651
chr6	170122850	170123965
chr6	170124265	170125238
chr6	170151388	170152307
chr6	170190096	170190900
chr6	170203627	170203935
chr6	170207229	170207461
chr6	170231755	170231954
chr6	170266993	170267353
chr6	170359801	170360081
chr6	170402643	170403033
chr6	170454590	170454752
chr6	170461222	170461666
chr6	170462970	170463315
chr6	170530000	170530607
chr6	170573964	170574170
chr6	170580886	170581378
chr6	170589379	170589924
chr6	170600858	170601586
chr6	170615276	170616197
chr6	170686074	170686985
chr6	170707738	170708681
chr6	170709146	170709325
chr6	170730712	170730907
chr6	170775207	170775379
chr6	170783844	170784058
chr6	170804656	170805011
chr6	170826062	170826352
chr6	170862103	170863744
chr6	170893197	170894299
chr6	170921357	170921780
chr6	170965844	170966125
chr6	171033530	171033757
chr7	10009	10198
chr7	20327	21104
chr7	23981	24473
chr7	31074	31460
chr7	129138	129299
chr7	149041	150019
chr7	177721	178068
chr7	302930	304084
chr7	362036	362525
chr7	372574	372895
chr7	391228	391883
chr7	400262	400492
chr7	520511	520859
chr7	558566	558816
chr7	562027	562305
chr7	623519	624157
chr7	624975	625495
chr7	641192	641888
chr7	643298	643686
chr7	643860	644400
chr7	657803	658686
chr7	691067	691551
chr7	691723	692193
chr7	766004	766627
chr7	826196	826368
chr7	856007	856825
chr7	871420	872502
chr7	915744	916739
chr7	945180	945373
chr7	949077	949262
chr7	962657	963396
chr7	969707	969987
chr7	976131	976547
chr7	994080	994395
chr7	1002984	1003188
chr7	1014433	1015319
chr7	1032705	1033089
chr7	1051532	1051720
chr7	1067627	1068693
chr7	1083798	1084604
chr7	1094705	1095199
chr7	1105330	1105662
chr7	1126448	1127091
chr7	1142992	1143348
chr7	1177528	1178391
chr7	1199669	1200321
chr7	1209441	1209929
chr7	1211167	1211388
chr7	1215892	1216139
chr7	1222632	1223210
chr7	1236187	1236428
chr7	1311881	1312130
chr7	1452420	1452865
chr7	1457135	1457414
chr7	1471926	1472351
chr7	1498912	1499773
chr7	1513726	1514071
chr7	1543766	1544386
chr7	1552392	1552803
chr7	1570224	1570474
chr7	1570669	1571074
chr7	1572269	1572726
chr7	1609461	1610135
chr7	1619266	1619871
chr7	1658352	1658514
chr7	1782147	1782332
chr7	1798087	1798275
chr7	1864006	1864181
chr7	1864324	1864833
chr7	1914909	1915222
chr7	1959612	1960268
chr7	1961859	1962064
chr7	1965512	1966085
chr7	1966303	1966938
chr7	1979611	1980569
chr7	2001340	2001920
chr7	2025924	2026643
chr7	2059366	2059725
chr7	2077056	2077684
chr7	2077733	2078008
chr7	2106167	2106653
chr7	2143912	2144088
chr7	2149889	2150240
chr7	2159758	2160061
chr7	2271744	2272843
chr7	2281587	2281973
chr7	2353780	2354676
chr7	2387723	2388027
chr7	2393552	2394914
chr7	2442750	2443281
chr7	2445620	2445875
chr7	2491006	2491359
chr7	2508678	2508929
chr7	2548018	2548794
chr7	2558883	2559506
chr7	2561547	2561922
chr7	2567535	2567867
chr7	2569515	2570805
chr7	2594941	2595678
chr7	2598511	2599091
chr7	2606298	2606854
chr7	2671052	2671837
chr7	2672382	2672627
chr7	2684852	2685050
chr7	2710700	2710990
chr7	2728445	2728629
chr7	2738577	2738924
chr7	2749250	2749915
chr7	2755664	2755850
chr7	2760582	2760839
chr7	2776578	2776755
chr7	2797436	2798235
chr7	2812557	2812859
chr7	2883858	2884551
chr7	2903192	2903633
chr7	2904613	2905030
chr7	2910203	2910591
chr7	2934073	2934691
chr7	3018067	3018713
chr7	3050742	3051097
chr7	3067739	3068211
chr7	3082755	3083091
chr7	3083297	3083753
chr7	3102542	3103099
chr7	3131960	3132556
chr7	3134655	3135040
chr7	3145981	3146499
chr7	3157644	3157890
chr7	3160262	3160585
chr7	3290456	3290677
chr7	3340239	3341088
chr7	3448672	3449015
chr7	3501302	3502221
chr7	3567634	3568022
chr7	3621915	3622108
chr7	3936976	3937624
chr7	3995817	3996042
chr7	4016340	4016968
chr7	4084100	4084295
chr7	4305004	4305163
chr7	4396308	4396495
chr7	4650599	4650917
chr7	4653060	4653250
chr7	4680971	4682076
chr7	4721543	4722012
chr7	4723197	4724189
chr7	4764485	4765090
chr7	4778576	4779591
chr7	4784276	4785027
chr7	4785718	4785938
chr7	4793585	4793941
chr7	4814581	4815779
chr7	4831662	4832145
chr7	4837857	4838138
chr7	4869852	4870048
chr7	4923091	4923699
chr7	5013398	5014499
chr7	5022383	5022690
chr7	5085193	5086099
chr7	5125091	5125296
chr7	5171004	5171174
chr7	5182687	5182988
chr7	5183687	5184476
chr7	5229475	5230478
chr7	5279756	5280422
chr7	5305193	5305381
chr7	5336412	5336923
chr7	5370888	5371428
chr7	5405621	5406024
chr7	5436232	5437202
chr7	5463624	5463853
chr7	5526444	5526962
chr7	5534315	5534885
chr7	5553039	5553795
chr7	5569145	5570606
chr7	5595646	5596288
chr7	5598437	5598762
chr7	5601750	5602169
chr7	5603043	5603533
chr7	5609282	5610468
chr7	5632330	5632619
chr7	5635861	5636115
chr7	5670334	5670603
chr7	5681629	5682052
chr7	5728843	5729168
chr7	5730483	5730646
chr7	5735012	5735467
chr7	5739668	5739937
chr7	5740624	5741453
chr7	5748044	5748441
chr7	5771041	5771314
chr7	5820605	5821703
chr7	5862386	5862996
chr7	5863789	5864250
chr7	5873983	5874441
chr7	5898206	5898429
chr7	5938010	5938838
chr7	6036789	6037230
chr7	6048401	6049312
chr7	6065992	6066293
chr7	6098244	6099135
chr7	6120537	6121443
chr7	6143919	6144649
chr7	6146008	6146399
chr7	6260792	6261375
chr7	6290018	6290467
chr7	6296327	6297072
chr7	6311339	6311542
chr7	6312106	6312767
chr7	6362652	6362999
chr7	6388095	6388968
chr7	6413521	6414673
chr7	6415270	6415585
chr7	6427707	6427872
chr7	6432807	6433263
chr7	6475210	6476073
chr7	6486963	6488191
chr7	6522810	6524265
chr7	6543098	6544194
chr7	6556093	6556598
chr7	6570721	6570917
chr7	6616942	6617401
chr7	6629372	6630517
chr7	6641872	6642253
chr7	6676816	6676997
chr7	6677328	6677765
chr7	6745932	6747053
chr7	6756780	6756947
chr7	6769142	6769908
chr7	6865282	6866022
chr7	6885388	6885594
chr7	6890659	6890854
chr7	6897182	6897931
chr7	6941354	6941536
chr7	6977925	6978179
chr7	6992835	6993013
chr7	7030166	7031221
chr7	7082455	7082639
chr7	7099247	7099863
chr7	7143125	7143296
chr7	7179356	7179556
chr7	7196659	7197429
chr7	7221441	7222987
chr7	7232863	7233192
chr7	7241142	7241771
chr7	7298092	7298811
chr7	7455880	7456375
chr7	7606147	7607006
chr7	7608662	7609102
chr7	7679497	7680935
chr7	7712294	7712858
chr7	7719712	7719905
chr7	7721003	7721339
chr7	7758934	7759318
chr7	7801965	7802338
chr7	7804262	7804600
chr7	7812108	7812362
chr7	7829186	7829344
chr7	7857487	7857811
chr7	7870153	7870367
chr7	7901070	7901300
chr7	7960109	7960410
chr7	7984126	7984863
chr7	8007788	8009035
chr7	8016480	8016736
chr7	8029473	8029703
chr7	8054805	8055170
chr7	8074690	8075007
chr7	8075313	8075837
chr7	8084315	8084662
chr7	8145299	8145477
chr7	8155310	8155504
chr7	8165382	8166276
chr7	8171625	8172126
chr7	8173916	8174269
chr7	8175008	8175289
chr7	8182971	8183463
chr7	8192189	8192477
chr7	8215717	8217053
chr7	8229933	8230219
chr7	8272768	8273018
chr7	8335794	8336130
chr7	8521618	8521792
chr7	8621472	8621695
chr7	10505533	10505872
chr7	10928879	10929122
chr7	10979270	10980517
chr7	11012757	11014082
chr7	11232681	11232969
chr7	11251876	11252249
chr7	11285020	11285212
chr7	11372033	11372371
chr7	11610389	11610589
chr7	11855017	11855175
chr7	12105679	12106680
chr7	12107187	12107530
chr7	12151103	12151344
chr7	12151576	12151738
chr7	12210036	12210433
chr7	12250321	12251355
chr7	12262559	12262997
chr7	12295774	12296143
chr7	12297161	12297836
chr7	12443001	12443872
chr7	12443958	12444165
chr7	12522304	12522601
chr7	12558960	12559149
chr7	12566537	12566906
chr7	12567520	12568003
chr7	12677955	12678264
chr7	12678628	12678885
chr7	12714622	12715084
chr7	12726063	12727295
chr7	12755304	12755785
chr7	12828236	12828465
chr7	12924708	12924995
chr7	13138887	13139102
chr7	13149543	13149755
chr7	13837688	13837988
chr7	13889788	13890227
chr7	14030676	14031400
chr7	14286764	14287025
chr7	14309917	14310102
chr7	14753841	14754207
chr7	14827973	14828278
chr7	15259161	15259318
chr7	15364102	15364346
chr7	16356945	16357184
chr7	16397626	16397803
chr7	16406011	16406173
chr7	16413138	16413391
chr7	16418783	16419045
chr7	16460140	16461320
chr7	16603107	16603457
chr7	16603633	16603826
chr7	16604627	16605040
chr7	16659428	16660060
chr7	16684910	16686274
chr7	16751483	16751642
chr7	16793197	16793649
chr7	16799342	16799543
chr7	16930920	16931192
chr7	16931708	16931904
chr7	16962683	16962974
chr7	16963043	16963224
chr7	16974720	16975121
